"StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","DistributionChannel","UserLanguage","Consent","age","gender","residing_country","Country_other","residing_province","residing_UK","residing_Colombia","residing_Bolivia","residing_Honduras","residing_CostaRica","residing_Nepal","birth_country","Q74","education","occupation","work_location","study_location","SSS_faml","sss_fair","sss_anger","relationship_status","dependents_no","live_alone","cohabiting_adults_no","cohabiting_kids_no_1","cohabiting_kids_no_2","cohabiting_kids_no_3","homeschooling","covid_self","identity_1_midneutral","identity_2_midneutral","identity_3_midneutral","identity_4_midneutral","perceived_stress_sca_1","perceived_stress_sca_2","perceived_stress_sca_3","perceived_stress_sca_4","perceived_stress_sca_5","perceived_stress_sca_6","perceived_stress_sca_7","perceived_stress_sca_8","perceived_stress_sca_9","perceived_stress_sca_10","Scale_SLON_1","Scale_SLON_2","Scale_SLON_3","primary_stressors_1","primary_stressors_2","primary_stressors_3","primary_stressors_4","secondary_stressors__1","secondary_stressors__2","secondary_stressors__3","secondary_stressors__4","secondary_stressors__5","secondary_stressors__6","secondary_stressors__7","secondary_stressors__8","secondary_stressors__9","secondary_stressors__10","secondary_stressors__11","secondary_stressors__12","secondary_stressors__13","secondary_stressors__14","perceived_support_1_midneutral","perceived_support_2_midneutral","perceived_support_3_midneutral","attention_check","compliance_1","compliance_2","compliance_3","compliance_4","compliance_5","compliance_6","compliance_7","compliance_8","socialinfluence_nor1_1","socialinfluence_nor1_2","socialinfluence_nor1_3","socialinfluence_nor1_4","socialinfluence_nor1_5","socialinfluence_nor1_6","socialinfluence_nor1_7","socialinfluence_nor1_8","socialinfluence_nor2_1","socialinfluence_nor2_2","socialinfluence_nor2_3","socialinfluence_nor2_4","socialinfluence_nor2_5","socialinfluence_nor2_6","socialinfluence_nor2_7","socialinfluence_nor2_8","vaccine_midneutral","vaccine_attitudes_9_midneutral","vaccine_attitudes_2_midneutral","vaccine_attitudes_3_midneutral","vaccine_attitudes_4_midneutral","vaccine_attitudes_5_midneutral","vaccine_attitudes_6_midneutral","trust_1","trust_2","trust_3","trust_4","trust_5","trust_6","trust_7","X0_preamble2","X0_closing","resilience_1","resilience_2","resilience_3","resilience_4","resilience_5","resilience_6","uncertainty_1","uncertainty_2","uncertainty_3","uncertainty_4","uncertainty_5","information_acquisit_1","information_acquisit_2","information_acquisit_3","information_acquisit_4","information_acquisit_5","information_acquisit_6","information_acquisit_7","information_acquisit_7_TEXT","misperception1_1","misperception1_2","misperception2_1","misperception2_2","misperception3_1","misperception3_2","conspirational_think_1","conspirational_think_2","conspirational_think_3","conspirational_think_4","antiexpert_1","antiexpert_2","antiexpert_3","moral.values_1_midneutral","moral.values_2_midneutral","moral.values_3_midneutral","moral.values_4_midneutral","moral.values_5_midneutral","moral.values_6_midneutral","moral.values_7_midneutral","moral.values_8_midneutral","moral.values_9_midneutral","moral.values_10_midneutral","moral.values_11_midneutral","emotions_1_midneutral","emotions_2_midneutral","emotions_3_midneutral","emotions_4_midneutral","emotions_5_midneutral","emotions_6_midneutral","emotions_7_midneutral","emotions_8_midneutral","test","vaccine_0neutral","identity_1_0neutral","identity_2_0neutral","identity_3_0neutral","identity_4_0neutral","perceived_support_1_0neutral","perceived_support_2_0neutral","perceived_support_3_0neutral","vaccine_attitudes_9_0neutral","vaccine_attitudes_2_0neutral","vaccine_attitudes_3_0neutral","vaccine_attitudes_4_0neutral","vaccine_attitudes_5_0neutral","vaccine_attitudes_6_0neutral","emotions_1_0neutral","emotions_2_0neutral","emotions_3_0neutral","emotions_4_0neutral","emotions_5_0neutral","emotions_6_0neutral","emotions_7_0neutral","emotions_8_0neutral","moral.values_1_0neutral","moral.values_2_0neutral","moral.values_3_0neutral","moral.values_4_0neutral","moral.values_5_0neutral","moral.values_6_0neutral","moral.values_7_0neutral","moral.values_8_0neutral","moral.values_9_0neutral","moral.values_10_0neutral","moral.values_11_0neutral","primary_stressors_1.NAppl","primary_stressors_2.NAppl","primary_stressors_3.NAppl","primary_stressors_4.NAppl","secondary_stressors__1.NAppl","secondary_stressors__2.NAppl","secondary_stressors__3.NAppl","secondary_stressors__4.NAppl","secondary_stressors__5.NAppl","secondary_stressors__6.NAppl","secondary_stressors__7.NAppl","secondary_stressors__8.NAppl","secondary_stressors__9.NAppl","secondary_stressors__10.NAppl","secondary_stressors__11.NAppl","secondary_stressors__12.NAppl","secondary_stressors__13.NAppl","secondary_stressors__14.NAppl","compliance_1.NAppl","compliance_2.NAppl","compliance_3.NAppl","compliance_4.NAppl","compliance_5.NAppl","compliance_6.NAppl","compliance_7.NAppl","compliance_8.NAppl","socialinfluence_nor1_1.NAppl","socialinfluence_nor1_2.NAppl","socialinfluence_nor1_3.NAppl","socialinfluence_nor1_4.NAppl","socialinfluence_nor1_5.NAppl","socialinfluence_nor1_6.NAppl","socialinfluence_nor1_7.NAppl","socialinfluence_nor1_8.NAppl","socialinfluence_nor2_1.NAppl","socialinfluence_nor2_2.NAppl","socialinfluence_nor2_3.NAppl","socialinfluence_nor2_4.NAppl","socialinfluence_nor2_5.NAppl","socialinfluence_nor2_6.NAppl","socialinfluence_nor2_7.NAppl","socialinfluence_nor2_8.NAppl","PSS_10_avg","PLON_3_avg","totals","PSUP_3_0neutral_avg","totals.1","PSUP_3_midneutral_avg","VAC_6_0neutral_positive","VAC_6_0neutral_negative","VAC_6_0neutral_avg","VAC_6_midneutral_positive","VAC_6_midneutral_negative","VAC_6_midneutral_avg","RES_6_avg","UNCER_5_total"
2021-06-14 23:48:42,2021-06-15 00:06:20,"IP Address",100,1057,TRUE,2021-06-15 00:06:22,"R_3e7VG3D31FZE8ur","anonymous","ES-CR","I hereby consent to take part in the study",37,"Male","Costa Rica",NA,NA,NA,NA,NA,NA,"Heredia",NA,"Costa Rica",NA,"University degree (e.g., MA, MSc, BA, BSc)","Full time employed","At home",NA,5,1,7,"Dating",0,"No",1,0,0,0,NA,"No",4,2,6,6,1,1,3,4,3,2,3,3,1,1,1,1,1,3,4,1,2,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,3,4,6,6,"Strongly agree",7,7,6,5,3,NA,3,6,7,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,7,7,7,2,1,7,0,1,0,5,5,0,7,"Next",NA,6,2,6,2,6,2,3,3,1,1,2,8,8,4,1,4,1,NA,NA,7,NA,1,NA,1,NA,1,7,7,6,1,1,1,5,7,2,1,7,7,4,6,2,1,1,6,2,6,5,6,6,6,5,NA,4,0,2,5,5,0,5,5,6,6,6,2,1,6,5,2,5,4,5,5,5,4,4,6,2,1,6,6,0,5,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not applicable answer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not applicable answer",NA,NA,1.2,1,TRUE,3.33333333333333,TRUE,5.33333333333333,6,1.5,5.5,7,1.5,6.83333333333333,6,2
2021-06-15 00:23:12,2021-06-15 00:30:59,"IP Address",100,466,TRUE,2021-06-15 00:31:01,"R_3kbRJ8eH7GXV8c1","anonymous","EN","I hereby consent to take part in the study",22,"Female","Malaysia",NA,NA,NA,NA,NA,NA,NA,NA,"Indonesia",NA,"University degree (e.g., MA, MSc, BA, BSc)","Student",NA,"At home",7,5,4,"Single",0,"Yes",NA,NA,NA,NA,NA,"Don't know",3,4,4,5,4,4,4,3,2,3,2,1,3,3,4,4,4,3,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,"Strongly agree",7,7,7,7,7,7,4,6,6,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,3,NA,NA,3,4,6,6,6,7,3,5,5,4,5,6,7,4,7,"Next",NA,5,5,4,3,3,5,4,5,3,4,4,6,6,8,7,5,7,1,NA,5,NA,2,NA,NA,2,5,7,6,5,4,3,2,5,6,4,2,3,5,6,6,3,1,5,7,4,3,6,7,5,4,4,NA,3,3,0,0,4,3,3,0,5,5,5,6,3,4,6,0,3,5,6,4,0,0,4,5,0,2,3,4,5,5,3,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,4,TRUE,2,TRUE,3.33333333333333,4.75,4.5,3.66666666666667,5.75,5,4.83333333333333,3.83333333333333,4
2021-06-15 00:23:23,2021-06-15 00:34:41,"IP Address",100,677,TRUE,2021-06-15 00:34:42,"R_3eoMByXzIcOIHND","anonymous","EN","I hereby consent to take part in the study",20,"Female","Malaysia",NA,NA,NA,NA,NA,NA,NA,NA,"Indonesia",NA,"University degree (e.g., MA, MSc, BA, BSc)","Student",NA,"At home",5,4,4,"Dating",0,"No",1,0,0,0,NA,"No",3,3,3,7,4,4,4,0,3,4,0,0,4,4,4,4,4,4,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4,4,"Strongly agree",6,7,7,7,7,7,1,6,NA,NA,NA,NA,NA,7,1,NA,NA,7,NA,NA,NA,NA,NA,7,5,7,4,6,4,5,6,2,0,0,5,0,0,5,"Next",NA,7,7,3,7,7,7,3,4,4,1,5,1,1,10,1,10,1,1,NA,7,NA,NA,1,1,NA,5,6,6,6,4,1,1,7,7,4,5,7,7,7,7,3,1,1,7,7,2,7,3,1,1,1,NA,4,3,3,3,6,6,0,0,6,0,5,0,4,5,6,6,2,6,3,1,1,1,6,6,0,4,6,6,6,6,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,4,TRUE,2,TRUE,5,4,2,4,5.75,4.5,5,3.33333333333333,3.4
2021-06-15 00:29:39,2021-06-15 00:41:02,"IP Address",100,682,TRUE,2021-06-15 00:41:03,"R_3D6iqMzztWPOd6g","anonymous","EN","I hereby consent to take part in the study",24,"Female","United Kingdom of Great Britain and Northern Ireland",NA,NA,"England",NA,NA,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland",NA,"University degree (e.g., MA, MSc, BA, BSc)","Student",NA,"At home",5,6,1,"Cohabitating",0,"No",1,0,0,0,NA,"Yes",3,5,6,6,0,2,3,2,2,2,4,3,0,0,0,2,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,3,"Strongly agree",5,7,1,5,5,NA,5,5,5,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,7,NA,6,5,6,7,7,1,6,6,6,8,8,10,10,4,10,"Next",NA,6,6,4,2,3,3,4,5,3,2,2,4,1,1,4,4,1,1,NA,NA,7,2,NA,NA,1,1,4,1,1,1,1,1,5,6,5,4,4,6,3,3,1,1,5,6,5,6,3,2,5,5,5,NA,4,3,4,5,5,0,4,3,5,6,6,1,5,5,5,4,5,3,2,4,4,4,4,5,4,0,0,5,3,3,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not applicable answer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,1,TRUE,2.33333333333333,TRUE,4,5.5,3,4.66666666666667,6.5,3.5,5.83333333333333,4.33333333333333,3.2
2021-06-15 00:42:30,2021-06-15 00:52:22,"IP Address",100,592,TRUE,2021-06-15 00:52:23,"R_2U00EpL24kDlupY","anonymous","EN","I hereby consent to take part in the study",20,"Female","Malaysia",NA,NA,NA,NA,NA,NA,NA,NA,"Malaysia",NA,"Some University or equivalent 
(still ongoing, or completed a module or more, but did not graduate)","Student",NA,"On campus",6,4,4,"Single",0,"No",16,0,0,0,NA,"No",7,4,3,6,3,2,3,2,3,2,2,2,3,3,3,2,2,4,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,"Strongly agree",7,7,7,6,7,7,1,7,NA,NA,7,NA,7,NA,NA,NA,NA,NA,NA,NA,5,7,NA,NA,5,7,7,7,5,4,5,0,2,2,9,9,0,5,"Submit and quit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,0,3,5,0,0,3,6,6,6,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,2.33333333333333,TRUE,1,TRUE,3.66666666666667,5.5,2,5,6.5,4.5,5.5,NA,NA
2021-06-15 01:00:00,2021-06-15 01:17:54,"IP Address",100,1074,TRUE,2021-06-15 01:17:55,"R_XsHFyDLezbuDNvz","anonymous","EN","I hereby consent to take part in the study",28,"Male","United Kingdom of Great Britain and Northern Ireland",NA,NA,"England",NA,NA,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland",NA,"Some University or equivalent 
(still ongoing, or completed a module or more, but did not graduate)","Student,Part time employed","At home","At home",6,4,2,"Cohabitating",0,"No",1,0,0,0,NA,"No",4,5,1,7,3,4,3,2,1,3,2,1,3,2,2,1,3,2,3,1,3,4,4,4,NA,3,4,3,NA,NA,4,NA,NA,NA,2,6,6,5,"Strongly agree",6,7,5,3,2,NA,6,4,NA,NA,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,5,5,7,7,7,2,1,7,0,4,6,7,7,0,8,"Next","I feel like I and those around me have all changed somewhat due to the pandemic. The timeline has been severely split between a before covid and after covid timeline, with very different people in the latter.",5,6,6,3,5,3,5,3,3,2,2,4,1,6,8,9,7,1,NA,NA,7,NA,1,NA,1,1,6,6,2,1,1,1,6,7,1,6,6,4,7,5,1,1,4,2,1,6,2,1,6,6,4,NA,4,0,4,1,6,5,5,4,6,6,6,2,1,6,2,1,5,2,1,5,5,0,5,6,1,5,5,0,6,4,1,1,0,NA,NA,NA,NA,NA,NA,NA,"Not applicable answer",NA,NA,NA,NA,NA,NA,"Not applicable answer",NA,NA,NA,NA,NA,NA,NA,NA,"Not applicable answer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,2,TRUE,4.66666666666667,TRUE,5.66666666666667,6,1.5,5.5,7,1.5,6.83333333333333,4.66666666666667,3
2021-06-15 01:43:25,2021-06-15 01:53:12,"IP Address",100,587,TRUE,2021-06-15 01:53:13,"R_31gEuO0E9I99DDJ","anonymous","EN","I hereby consent to take part in the study",20,"Female","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,"Ireland",NA,"Some University or equivalent 
(still ongoing, or completed a module or more, but did not graduate)","Student,Part time employed","At home","At home",6,6,2,"Dating",0,"No",3,0,1,1,"The entire time","Don't know",7,5,6,6,2,2,2,3,3,1,2,3,2,1,1,1,1,4,4,1,4,3,2,3,2,1,2,4,NA,NA,1,2,NA,NA,3,7,7,7,"Strongly agree",7,7,6,6,5,6,6,7,NA,NA,NA,NA,NA,NA,4,6,7,7,NA,NA,NA,NA,NA,NA,5,7,7,7,2,3,7,6,4,7,8,9,6,10,"Submit and quit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,4,5,5,6,6,6,6,6,6,2,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not applicable answer","Not applicable answer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,1,TRUE,6,TRUE,7,6,2.5,5.16666666666667,7,2.5,6.5,NA,NA
2021-06-15 01:40:37,2021-06-15 01:53:24,"IP Address",100,766,TRUE,2021-06-15 01:53:24,"R_3I9wQsfnYPxRJoD","anonymous","EN","I hereby consent to take part in the study",20,"Male","Lebanon",NA,NA,NA,NA,NA,NA,NA,NA,"Lebanon",NA,"Some University or equivalent 
(still ongoing, or completed a module or more, but did not graduate)","Student",NA,"At home",4,4,5,"Single",6,"No",6,0,0,0,NA,"Don't know",4,4,4,4,3,3,3,1,2,2,2,1,3,4,2,3,2,2,0,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,5,"Strongly agree",7,7,7,7,7,7,3,7,NA,NA,NA,NA,NA,NA,7,7,5,NA,NA,NA,NA,NA,2,NA,1,1,1,5,7,7,2,0,3,2,1,8,0,8,"Submit and quit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,4,3,4,1,1,4,6,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,2.33333333333333,TRUE,3.66666666666667,TRUE,4.33333333333333,2,6,1.33333333333333,2.25,7,1.83333333333333,NA,NA
2021-06-15 01:52:58,2021-06-15 02:13:06,"IP Address",100,1207,TRUE,2021-06-15 02:13:07,"R_3PbsNqhE7Hq6cu8","anonymous","EN","I hereby consent to take part in the study",25,"Female","Malaysia",NA,NA,NA,NA,NA,NA,NA,NA,"Malaysia",NA,"University degree (e.g., MA, MSc, BA, BSc)","Student",NA,"At home",7,6,2,"Single",0,"No",4,0,0,0,NA,"Don't know",4,5,4,6,2,4,3,3,2,2,2,2,4,2,4,2,3,3,4,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,4,"Strongly agree",7,7,7,7,6,NA,7,6,7,NA,7,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,6,3,6,5,5,6,4,7,6,8,7,9,9,8,9,"Next","honestly, I think the pandemic has been hard for students. I'm saying this as a Master's student in the counseling field...during my practicum, those who have reached out present with stress related to online learning...not just feeling isolated but online learning problems. such as the lack of contact, which for some means that they struggle more with their studies because they're for instance, perhaps used to group studying or used to being mentored face 2 face. Certainly, people need to adapt. if they don't, then....oh boy. I also volunteer with a mental health NGO and people have been calling on things like dissatisfaction with family members, spouse etc. certainly, people need their space! (im guessing this one factor).",6,4,4,6,5,5,3,3,4,3,4,10,9,6,7,10,8,1,NA,NA,7,2,NA,NA,4,4,5,4,5,4,5,3,6,6,4,4,2,7,7,7,5,2,2,2,5,6,2,4,6,6,6,NA,0,0,4,0,5,3,0,0,5,4,4,5,0,6,2,4,5,2,0,5,5,5,5,5,0,0,2,6,6,6,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not applicable answer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,3,TRUE,1,TRUE,3.66666666666667,4.75,2.5,4.33333333333333,5.75,5,4.83333333333333,4,3.4
2021-06-15 02:03:47,2021-06-15 02:19:58,"IP Address",100,970,TRUE,2021-06-15 02:20:00,"R_Do6UJ76umDmMnvj","anonymous","PL","I hereby consent to take part in the study",40,"Male","Poland",NA,NA,NA,NA,NA,NA,NA,NA,"Poland",NA,"University degree (e.g., MA, MSc, BA, BSc)","Self employed","At home",NA,7,6,3,"Cohabitating",2,"No",1,0,0,0,NA,"Don't know",5,3,3,5,3,3,3,3,3,3,3,3,3,2,1,1,1,0,1,1,0,1,1,1,0,0,2,2,NA,NA,NA,NA,NA,NA,1,5,5,5,"Strongly agree",6,6,6,6,5,3,5,5,NA,NA,5,NA,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA,5,3,5,5,5,2,2,5,2,3,3,3,4,3,5,"Submit and quit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,3,3,4,4,4,4,4,4,4,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,1,TRUE,4,TRUE,5,4,2,4,5,2,5.33333333333333,NA,NA
2021-06-15 01:55:35,2021-06-15 02:23:56,"IP Address",100,1700,TRUE,2021-06-15 02:23:57,"R_322WOyxjgfvGwOS","anonymous","BG","I hereby consent to take part in the study",30,"Female","Bulgaria",NA,NA,NA,NA,NA,NA,NA,NA,"The former Yugoslav Republic of Macedonia",NA,"University degree (e.g., MA, MSc, BA, BSc)","Student,Full time employed","At home","At home",7,6,1,"Married",3,"No",2,1,0,0,"Not at all","No",7,7,6,7,2,1,2,3,3,0,4,3,3,0,2,0,0,2,2,0,2,0,1,3,0,0,0,0,NA,NA,0,1,0,1,0,7,7,7,"Strongly agree",7,7,1,7,2,7,6,6,NA,7,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,7,NA,4,5,7,7,7,2,1,7,0,5,1,9,9,8,9,"Next",NA,7,1,7,1,7,1,5,5,2,5,1,10,10,10,1,10,2,10,NA,7,NA,6,NA,4,NA,1,5,6,2,5,2,1,7,7,6,4,7,7,7,7,2,7,2,1,1,7,2,1,7,7,7,NA,4,6,6,5,6,6,6,6,6,6,6,2,1,6,1,1,6,2,1,6,6,6,6,6,5,0,6,6,6,6,2,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,0.666666666666667,TRUE,6,TRUE,7,6,1.5,5.5,7,1.5,6.83333333333333,7,3.6
2021-06-15 02:05:35,2021-06-15 02:24:15,"IP Address",100,1120,TRUE,2021-06-15 02:24:16,"R_2sTmVa6ox3AJkB3","anonymous","AR","I hereby consent to take part in the study",18,"Female","Lebanon",NA,NA,NA,NA,NA,NA,NA,NA,"Lebanon",NA,"Some University or equivalent 
(still ongoing, or completed a module or more, but did not graduate)","Student",NA,"At home",3,3,4,"Single",0,"No",2,0,1,1,"Most of the time","Yes",7,7,4,6,3,2,3,2,2,1,1,2,1,3,3,0,0,1,4,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,4,"Strongly agree",6,2,4,5,6,5,4,6,5,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,4,NA,1,3,4,5,7,6,4,0,0,0,0,2,0,0,"Next",NA,5,3,4,3,3,3,2,2,3,2,2,10,9,10,1,10,5,1,NA,NA,5,NA,1,NA,4,4,4,6,6,6,4,4,4,6,4,2,7,7,7,7,7,7,6,3,2,5,3,1,3,4,4,NA,1,6,6,0,5,6,6,0,3,0,4,6,5,0,3,2,4,3,1,3,0,0,0,5,0,2,6,6,6,6,6,6,5,NA,NA,"Not applicable answer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,1,TRUE,4,TRUE,6,1.75,5.5,1.33333333333333,4,6.5,3.16666666666667,4.5,2.2
2021-06-15 02:23:28,2021-06-15 02:34:03,"IP Address",100,634,TRUE,2021-06-15 02:34:04,"R_2EoAjfwiaz95x7H","anonymous","SQI","I hereby consent to take part in the study",23,"Female","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,"Kosovo",NA,"University degree (e.g., MA, MSc, BA, BSc)","Full time employed","At my workplace (other than home)",NA,7,7,1,"Single",0,"No",3,0,0,1,"Not at all","Yes",7,7,7,7,3,2,2,4,2,2,2,3,2,2,2,1,0,0,4,1,0,3,4,4,0,NA,4,NA,NA,NA,NA,NA,NA,NA,0,7,7,7,"Strongly agree",7,7,5,1,7,7,1,6,NA,NA,7,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,7,1,NA,3,3,4,4,7,7,4,3,5,3,3,10,6,8,"Next",NA,4,4,4,4,4,4,5,5,3,4,3,10,6,10,1,10,9,NA,NA,NA,7,7,NA,4,NA,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,NA,7,1,NA,7,7,7,NA,0,6,6,6,6,6,6,6,3,0,0,6,6,0,0,NA,6,1,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not applicable answer",NA,NA,NA,NA,"Not applicable answer","Not applicable answer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,1,TRUE,6,TRUE,7,0.75,6,0.5,3.75,7,2.83333333333333,4,4
